"station_in","station_out","value","shortest_paths"
"联航路","中华艺术宫",16,9
"联航路","中山公园",42,13
"联航路","中山北路",14,18
"联航路","中春路",6,17
"联航路","中潭路",7,16
"联航路","丰庄",4,18
"联航路","临平路",11,18
"联航路","临沂新村",26,11
"联航路","临港大道",1,19
"联航路","九亭",41,18
"联航路","书院",2,18
"联航路","云台路",15,9
"联航路","云山路",17,19
"联航路","云锦路",16,7
"联航路","五洲大道",2,25
"联航路","五莲路",5,22
"联航路","五角场",20,22
"联航路","交通大学",46,11
"联航路","人民广场",313,14
"联航路","伊犁路",34,14
"联航路","佘山",11,20
"联航路","兆丰路",7,29
"联航路","光明路",1,30
"联航路","共富新村",7,26
"联航路","共康路",18,23
"联航路","凌兆新村",116,4
"联航路","刘行",2,27
"联航路","创新中路",1,17
"联航路","北新泾",15,16
"联航路","北桥",1,21
"联航路","北洋泾路",10,17
"联航路","华夏东路",7,18
"联航路","华夏中路",1,11
"联航路","华夏西路",7,8
"联航路","南京东路",81,14
"联航路","南京西路",71,14
"联航路","南浦大桥",27,11
"联航路","南翔",21,22
"联航路","南陈路",4,23
"联航路","博兴路",14,21
"联航路","友谊西路",2,28
"联航路","友谊路",6,29
"联航路","合川路",42,14
"联航路","同济大学",21,20
"联航路","后滩",6,10
"联航路","呼兰路",8,25
"联航路","唐镇",19,16
"联航路","商城路",131,13
"联航路","嘉善路",27,12
"联航路","嘉定北",10,27
"联航路","嘉定新城",8,24
"联航路","嘉定西",3,26
"联航路","四川北路",39,16
"联航路","四平路",24,19
"联航路","国权路",14,21
"联航路","国际客运中心",19,16
"联航路","场中路",10,21
"联航路","塘桥",59,12
"联航路","外环路",3,16
"联航路","外高桥保税区北",6,29
"联航路","外高桥保税区南",12,27
"联航路","大世界",161,13
"联航路","大华三路",25,18
"联航路","大场镇",3,20
"联航路","大木桥路",22,12
"联航路","大柏树",20,20
"联航路","大渡河路",17,15
"联航路","大连路",31,17
"联航路","天潼路",39,15
"联航路","威宁路",20,15
"联航路","娄山关路",50,14
"联航路","嫩江路",30,26
"联航路","宁国路",9,19
"联航路","安亭",14,28
"联航路","宋园路",18,13
"联航路","宜山路",75,11
"联航路","宝安公路",7,27
"联航路","宝杨路",3,28
"联航路","富锦路",8,29
"联航路","小南门",20,12
"联航路","岚皋路",17,16
"联航路","川沙",11,19
"联航路","巨峰路",10,23
"联航路","市光路",23,27
"联航路","常熟路",51,12
"联航路","广兰路",52,15
"联航路","延吉中路",30,23
"联航路","延安西路",37,13
"联航路","延长路",17,19
"联航路","张华浜",1,25
"联航路","张江高科",64,13
"联航路","彭浦新村",23,22
"联航路","徐家汇",156,10
"联航路","徐泾东",29,20
"联航路","御桥",37,9
"联航路","德平路",31,18
"联航路","惠南",4,16
"联航路","成山路",118,7
"联航路","打浦桥",70,13
"联航路","提篮桥",20,17
"联航路","新场",4,14
"联航路","新天地",34,13
"联航路","新村路",17,17
"联航路","新江湾城",2,26
"联航路","新闸路",23,15
"联航路","昌吉东路",1,26
"联航路","昌平路",41,14
"联航路","星中路",10,15
"联航路","春申路",2,18
"联航路","曲阜路",38,15
"联航路","曲阳路",29,19
"联航路","曹杨路",56,14
"联航路","李子园路",20,18
"联航路","杨思",92,6
"联航路","杨树浦路",25,16
"联航路","杨高中路",45,15
"联航路","杨高北路",1,24
"联航路","杨高南路",37,11
"联航路","松江体育中心",5,24
"联航路","松江大学城",19,22
"联航路","松江新城",5,23
"联航路","枫桥路",34,15
"联航路","桂林路",91,12
"联航路","桃浦新村",11,21
"联航路","武威路",1,20
"联航路","武宁路",12,14
"联航路","殷高西路",16,22
"联航路","民生路",11,16
"联航路","水产路",8,27
"联航路","水城路",14,15
"联航路","汉中路",41,16
"联航路","江月路",32,1
"联航路","江杨北路",1,31
"联航路","江浦公园",7,18
"联航路","江浦路",28,21
"联航路","江湾体育场",25,23
"联航路","江湾镇",17,21
"联航路","江苏路",80,12
"联航路","汶水路",45,21
"联航路","沈杜公路",118,1
"联航路","泗泾",15,19
"联航路","洞泾",3,21
"联航路","洲海路",2,26
"联航路","浦三路",17,8
"联航路","浦东国际机场",7,23
"联航路","浦东大道",53,15
"联航路","浦江镇",152,2
"联航路","浦电路",137,14
"联航路","海伦路",26,17
"联航路","海天三路",1,22
"联航路","淞发路",3,24
"联航路","淞滨路",10,26
"联航路","淞虹路",67,17
"联航路","港城路",2,30
"联航路","源深体育中心",16,15
"联航路","滴水湖",5,20
"联航路","漕宝路",35,12
"联航路","漕河泾开发区",133,13
"联航路","漕溪路",2,12
"联航路","潘广路",2,28
"联航路","灵岩南路",23,6
"联航路","爱国路",1,21
"联航路","申江路",5,26
"联航路","白银路",4,25
"联航路","真北路",24,16
"联航路","真如",2,16
"联航路","祁连山南路",15,17
"联航路","祁连山路",12,19
"联航路","紫藤路",2,18
"联航路","罗南新村",3,29
"联航路","罗山路",15,10
"联航路","美兰湖",12,30
"联航路","翔殷路",11,25
"联航路","耀华路",91,8
"联航路","老西门",94,12
"联航路","联航路",46,0
"联航路","肇嘉浜路",50,11
"联航路","航中路",8,19
"联航路","航津路",8,28
"联航路","芦恒路",60,3
"联航路","花木路",37,13
"联航路","花桥",3,31
"联航路","芳华路",34,13
"联航路","莘庄",25,17
"联航路","莲花路",19,15
"联航路","蓝村路",43,13
"联航路","虹口足球场",89,18
"联航路","虹桥1号航站楼",5,18
"联航路","虹桥2号航站楼",10,18
"联航路","虹桥火车站",57,19
"联航路","虹桥路",29,12
"联航路","行知路",13,19
"联航路","衡山路",5,11
"联航路","西藏北路",44,17
"联航路","西藏南路",139,10
"联航路","豫园",53,13
"联航路","赤峰路",9,19
"联航路","远东大道",1,21
"联航路","通河新村",13,24
"联航路","邮电新村",5,18
"联航路","醉白池",1,25
"联航路","金平路",1,24
"联航路","金桥路",25,20
"联航路","金沙江西路",2,19
"联航路","金沙江路",14,14
"联航路","金海路",12,27
"联航路","金科路",82,14
"联航路","金运路",15,20
"联航路","铁力路",4,30
"联航路","锦江乐园",15,14
"联航路","锦绣路",24,12
"联航路","镇坪路",26,15
"联航路","长寿路",49,15
"联航路","长江南路",7,23
"联航路","长清路",23,9
"联航路","闵行开发区",1,27
"联航路","陆家嘴",93,15
"联航路","陆家浜路",127,11
"联航路","陕西南路",75,13
"联航路","隆德路",22,13
"联航路","隆昌路",14,20
"联航路","静安寺",83,13
"联航路","鞍山新村",28,20
"联航路","顾村公园",15,26
"联航路","马当路",34,12
"联航路","马陆",1,23
"联航路","高科西路",33,10
"联航路","高青路",33,9
"联航路","鲁班路",48,11
"联航路","黄兴公园",9,24
"联航路","黄兴路",29,22
"联航路","黄陂南路",18,14
"联航路","龙华",36,8
"联航路","龙华中路",19,11
"联航路","龙柏新村",10,17
"联航路","龙溪路",15,16
"联航路","龙漕路",4,13
"联航路","龙耀路",14,6
"联航路","龙阳路",38,12
"肇嘉浜路","七宝",600,7
"肇嘉浜路","三林",73,7
"肇嘉浜路","三林东",55,8
"肇嘉浜路","三门路",9,15
"肇嘉浜路","上南路",20,8
"肇嘉浜路","上大路",81,12
"肇嘉浜路","上海体育场",72,2
"肇嘉浜路","上海体育馆",56,2
"肇嘉浜路","上海儿童医学中心",39,8
"肇嘉浜路","上海动物园",11,8
"肇嘉浜路","上海南站",131,4
"肇嘉浜路","上海图书馆",3,3
"肇嘉浜路","上海大学",169,14
"肇嘉浜路","上海汽车城",10,18
"肇嘉浜路","上海游泳馆",13,2
"肇嘉浜路","上海火车站",75,7
"肇嘉浜路","上海科技馆",24,8
"肇嘉浜路","上海西站",101,8
"肇嘉浜路","上海赛车场",12,16
"肇嘉浜路","上海野生动物园",16,16
"肇嘉浜路","上海马戏城",56,10
"肇嘉浜路","世纪公园",34,9
"肇嘉浜路","世纪大道",238,7
"肇嘉浜路","东安路",92,1
"肇嘉浜路","东宝兴路",41,9
"肇嘉浜路","东川路",51,14
"肇嘉浜路","东方体育中心",13,6
"肇嘉浜路","东昌路",35,7
"肇嘉浜路","东明路",36,8
"肇嘉浜路","东陆路",15,15
"肇嘉浜路","东靖路",14,17
"肇嘉浜路","中兴路",55,6
"肇嘉浜路","中华艺术宫",15,5
"肇嘉浜路","中山公园",236,4
"肇嘉浜路","中山北路",39,8
"肇嘉浜路","中春路",82,8
"肇嘉浜路","中潭路",71,6
"肇嘉浜路","丰庄",50,9
"肇嘉浜路","临平路",74,9
"肇嘉浜路","临沂新村",45,8
"肇嘉浜路","临港大道",3,20
"肇嘉浜路","九亭",525,9
"肇嘉浜路","书院",8,19
"肇嘉浜路","云台路",116,6
"肇嘉浜路","云山路",67,12
"肇嘉浜路","云锦路",9,4
"肇嘉浜路","五洲大道",11,18
"肇嘉浜路","五莲路",63,15
"肇嘉浜路","五角场",46,13
"肇嘉浜路","交通大学",47,2
"肇嘉浜路","人民广场",242,4
"肇嘉浜路","伊犁路",30,5
"肇嘉浜路","佘山",261,11
"肇嘉浜路","兆丰路",18,20
"肇嘉浜路","光明路",5,21
"肇嘉浜路","共富新村",59,16
"肇嘉浜路","共康路",62,13
"肇嘉浜路","凌兆新村",51,7
"肇嘉浜路","凌空路",5,18
"肇嘉浜路","刘行",87,17
"肇嘉浜路","创新中路",7,15
"肇嘉浜路","剑川路",30,13
"肇嘉浜路","北新泾",116,7
"肇嘉浜路","北桥",29,12
"肇嘉浜路","北洋泾路",29,10
"肇嘉浜路","华夏东路",35,16
"肇嘉浜路","华夏中路",1,11
"肇嘉浜路","华夏西路",24,9
"肇嘉浜路","华宁路",14,16
"肇嘉浜路","南京东路",166,5
"肇嘉浜路","南京西路",167,3
"肇嘉浜路","南浦大桥",13,5
"肇嘉浜路","南翔",88,13
"肇嘉浜路","南陈路",47,13
"肇嘉浜路","博兴路",78,14
"肇嘉浜路","友谊西路",8,18
"肇嘉浜路","友谊路",33,19
"肇嘉浜路","合川路",285,5
"肇嘉浜路","同济大学",63,11
"肇嘉浜路","后滩",36,3
"肇嘉浜路","周浦东",34,12
"肇嘉浜路","呼兰路",24,15
"肇嘉浜路","唐镇",44,14
"肇嘉浜路","商城路",374,6
"肇嘉浜路","嘉善路",103,1
"肇嘉浜路","嘉定北",71,18
"肇嘉浜路","嘉定新城",38,15
"肇嘉浜路","嘉定西",38,17
"肇嘉浜路","四川北路",35,7
"肇嘉浜路","四平路",41,10
"肇嘉浜路","国权路",61,12
"肇嘉浜路","国际客运中心",10,7
"肇嘉浜路","场中路",155,11
"肇嘉浜路","塘桥",89,6
"肇嘉浜路","复兴岛",2,14
"肇嘉浜路","外环路",54,7
"肇嘉浜路","外高桥保税区北",16,22
"肇嘉浜路","外高桥保税区南",11,20
"肇嘉浜路","大世界",77,5
"肇嘉浜路","大华三路",365,8
"肇嘉浜路","大场镇",57,10
"肇嘉浜路","大木桥路",65,2
"肇嘉浜路","大柏树",93,10
"肇嘉浜路","大渡河路",53,6
"肇嘉浜路","大连路",73,9
"肇嘉浜路","天潼路",31,6
"肇嘉浜路","威宁路",75,6
"肇嘉浜路","娄山关路",138,5
"肇嘉浜路","嫩江路",54,17
"肇嘉浜路","宁国路",32,11
"肇嘉浜路","安亭",26,19
"肇嘉浜路","宋园路",8,4
"肇嘉浜路","宜山路",239,2
"肇嘉浜路","宝安公路",26,17
"肇嘉浜路","宝山路",40,8
"肇嘉浜路","宝杨路",20,18
"肇嘉浜路","富锦路",34,19
"肇嘉浜路","小南门",178,5
"肇嘉浜路","岚皋路",179,6
"肇嘉浜路","川沙",51,17
"肇嘉浜路","巨峰路",43,16
"肇嘉浜路","市光路",63,18
"肇嘉浜路","常熟路",199,1
"肇嘉浜路","广兰路",120,13
"肇嘉浜路","延吉中路",74,14
"肇嘉浜路","延安西路",79,4
"肇嘉浜路","延长路",102,9
"肇嘉浜路","张华浜",4,15
"肇嘉浜路","张江高科",142,11
"肇嘉浜路","彭浦新村",122,12
"肇嘉浜路","徐家汇",373,1
"肇嘉浜路","徐泾东",185,11
"肇嘉浜路","御桥",48,10
"肇嘉浜路","德平路",70,11
"肇嘉浜路","惠南",45,17
"肇嘉浜路","惠南东",9,18
"肇嘉浜路","成山路",81,6
"肇嘉浜路","打浦桥",369,2
"肇嘉浜路","提篮桥",6,8
"肇嘉浜路","文井路",3,17
"肇嘉浜路","新场",25,15
"肇嘉浜路","新天地",5,3
"肇嘉浜路","新村路",394,7
"肇嘉浜路","新江湾城",38,17
"肇嘉浜路","新闸路",27,5
"肇嘉浜路","昌吉东路",6,17
"肇嘉浜路","昌平路",338,3
"肇嘉浜路","星中路",162,6
"肇嘉浜路","春申路",13,9
"肇嘉浜路","曲阜路",31,5
"肇嘉浜路","曲阳路",89,9
"肇嘉浜路","曹杨路",141,5
"肇嘉浜路","李子园路",36,9
"肇嘉浜路","杨思",123,7
"肇嘉浜路","杨树浦路",126,9
"肇嘉浜路","杨高中路",247,8
"肇嘉浜路","杨高北路",9,17
"肇嘉浜路","杨高南路",187,8
"肇嘉浜路","松江体育中心",98,15
"肇嘉浜路","松江南站",19,17
"肇嘉浜路","松江大学城",228,13
"肇嘉浜路","松江新城",99,14
"肇嘉浜路","枫桥路",89,6
"肇嘉浜路","桂林路",381,3
"肇嘉浜路","桃浦新村",83,12
"肇嘉浜路","武威路",9,11
"肇嘉浜路","武宁路",55,5
"肇嘉浜路","殷高西路",70,12
"肇嘉浜路","民生路",57,9
"肇嘉浜路","水产路",8,17
"肇嘉浜路","水城路",15,6
"肇嘉浜路","汉中路",36,6
"肇嘉浜路","江月路",66,10
"肇嘉浜路","江杨北路",12,21
"肇嘉浜路","江浦公园",35,10
"肇嘉浜路","江浦路",59,12
"肇嘉浜路","江湾体育场",57,14
"肇嘉浜路","江湾镇",109,11
"肇嘉浜路","江苏路",137,3
"肇嘉浜路","汶水路",50,11
"肇嘉浜路","沈杜公路",162,12
"肇嘉浜路","泗泾",232,10
"肇嘉浜路","洞泾",81,12
"肇嘉浜路","洲海路",14,19
"肇嘉浜路","浦三路",29,9
"肇嘉浜路","浦东国际机场",27,21
"肇嘉浜路","浦东大道",60,8
"肇嘉浜路","浦江镇",55,9
"肇嘉浜路","浦电路",91,8
"肇嘉浜路","海伦路",39,8
"肇嘉浜路","海天三路",2,20
"肇嘉浜路","淞发路",9,14
"肇嘉浜路","淞滨路",38,16
"肇嘉浜路","淞虹路",173,8
"肇嘉浜路","港城路",20,23
"肇嘉浜路","源深体育中心",34,8
"肇嘉浜路","滴水湖",3,21
"肇嘉浜路","漕宝路",46,3
"肇嘉浜路","漕河泾开发区",301,4
"肇嘉浜路","漕溪路",8,3
"肇嘉浜路","潘广路",26,18
"肇嘉浜路","灵岩南路",39,7
"肇嘉浜路","爱国路",13,13
"肇嘉浜路","申江路",5,19
"肇嘉浜路","白银路",31,16
"肇嘉浜路","真北路",63,7
"肇嘉浜路","真如",37,7
"肇嘉浜路","石龙路",17,5
"肇嘉浜路","祁华路",25,15
"肇嘉浜路","祁连山南路",85,8
"肇嘉浜路","祁连山路",36,10
"肇嘉浜路","紫藤路",6,9
"肇嘉浜路","罗南新村",50,19
"肇嘉浜路","罗山路",15,11
"肇嘉浜路","美兰湖",85,20
"肇嘉浜路","翔殷路",56,16
"肇嘉浜路","耀华路",213,5
"肇嘉浜路","老西门",48,4
"肇嘉浜路","联航路",56,11
"肇嘉浜路","肇嘉浜路",130,0
"肇嘉浜路","航中路",5,10
"肇嘉浜路","航头东",5,14
"肇嘉浜路","航津路",27,21
"肇嘉浜路","芦恒路",91,8
"肇嘉浜路","花木路",156,11
"肇嘉浜路","花桥",38,22
"肇嘉浜路","芳华路",324,10
"肇嘉浜路","莘庄",266,8
"肇嘉浜路","莲花路",206,6
"肇嘉浜路","蓝村路",72,7
"肇嘉浜路","虹口足球场",151,8
"肇嘉浜路","虹桥1号航站楼",2,9
"肇嘉浜路","虹桥2号航站楼",48,9
"肇嘉浜路","虹桥火车站",130,10
"肇嘉浜路","虹桥路",56,3
"肇嘉浜路","行知路",259,9
"肇嘉浜路","衡山路",4,2
"肇嘉浜路","西藏北路",78,7
"肇嘉浜路","西藏南路",84,4
"肇嘉浜路","豫园",31,5
"肇嘉浜路","赤峰路",51,9
"肇嘉浜路","远东大道",5,19
"肇嘉浜路","通河新村",90,14
"肇嘉浜路","邮电新村",22,9
"肇嘉浜路","醉白池",61,16
"肇嘉浜路","金京路",15,18
"肇嘉浜路","金平路",32,15
"肇嘉浜路","金桥路",70,13
"肇嘉浜路","金沙江西路",13,10
"肇嘉浜路","金沙江路",115,5
"肇嘉浜路","金海路",9,20
"肇嘉浜路","金科路",103,12
"肇嘉浜路","金运路",123,11
"肇嘉浜路","铁力路",9,20
"肇嘉浜路","银都路",12,10
"肇嘉浜路","锦江乐园",84,5
"肇嘉浜路","锦绣路",181,9
"肇嘉浜路","镇坪路",327,5
"肇嘉浜路","长寿路",424,4
"肇嘉浜路","长江南路",65,13
"肇嘉浜路","长清路",265,4
"肇嘉浜路","闵行开发区",10,18
"肇嘉浜路","陆家嘴",170,6
"肇嘉浜路","陆家浜路",116,4
"肇嘉浜路","陕西南路",108,2
"肇嘉浜路","隆德路",71,4
"肇嘉浜路","隆昌路",20,12
"肇嘉浜路","静安寺",659,2
"肇嘉浜路","鞍山新村",65,11
"肇嘉浜路","顾村公园",284,16
"肇嘉浜路","颛桥",41,11
"肇嘉浜路","马当路",123,3
"肇嘉浜路","马陆",24,14
"肇嘉浜路","高科西路",80,7
"肇嘉浜路","高青路",51,9
"肇嘉浜路","鲁班路",58,3
"肇嘉浜路","鹤沙航城",24,13
"肇嘉浜路","黄兴公园",24,15
"肇嘉浜路","黄兴路",66,13
"肇嘉浜路","黄陂南路",87,3
"肇嘉浜路","龙华",16,3
"肇嘉浜路","龙华中路",143,2
"肇嘉浜路","龙柏新村",26,8
